line_id,document_no,doc_type,original_document_no,date_key,month_key,rep_key,team_key,customer_key,product_key,country_code,currency,fx_rate,quantity,unit_list_price_usd,discount_pct,gross_amount_usd,discount_amount_usd,net_amount_usd,cost_amount_usd,gross_margin_usd,commission_weight,days_since_original,is_month_end_window,net_amount_local
L0003624,INV-2024-001787,INV,,20240417,202404,31,3,361,10,EG,EGP,47.9404,1,3000.0,0.1941,3000.0,582.3,2417.7,900.0,1517.7,1.25,,0,115905.51
L0003829,INV-2024-001882,INV,,20240417,202404,47,5,459,10,SA,SAR,3.75,1,3000.0,0.1391,3000.0,417.3,2582.7,900.0,1682.7,1.25,,0,9685.12
L0003893,INV-2024-001918,INV,,20240417,202404,51,5,685,7,SA,SAR,3.75,1,1200.0,0.0325,1200.0,39.0,1161.0,360.0,801.0,1.0,,0,4353.75
L0003894,INV-2024-001918,INV,,20240417,202404,51,5,685,10,SA,SAR,3.75,1,3000.0,0.049,3000.0,147.0,2853.0,900.0,1953.0,1.25,,0,10698.75
L0003895,INV-2024-001918,INV,,20240417,202404,51,5,685,1,SA,SAR,3.75,1,2400.0,0.0488,2400.0,117.12,2282.88,1320.0,962.88,1.0,,0,8560.8
L0003923,INV-2024-001932,INV,,20240417,202404,51,5,542,1,SA,SAR,3.75,1,2400.0,0.0288,2400.0,69.12,2330.88,1320.0,1010.88,1.0,,0,8740.8
L0003924,INV-2024-001932,INV,,20240417,202404,51,5,542,18,SA,SAR,3.75,4,800.0,0.035,3200.0,112.0,3088.0,1760.0,1328.0,1.0,,0,11580.0
L0004223,INV-2024-002073,INV,,20240417,202404,69,7,778,15,AE,AED,3.6725,11,1100.0,0.1724,12100.0,2086.04,10013.96,9438.0,575.96,1.0,,0,36776.27
L0004224,INV-2024-002073,INV,,20240417,202404,69,7,778,10,AE,AED,3.6725,1,3000.0,0.18,3000.0,540.0,2460.0,900.0,1560.0,1.25,,0,9034.35
L0004225,INV-2024-002073,INV,,20240417,202404,69,7,778,7,AE,AED,3.6725,1,1200.0,0.1968,1200.0,236.16,963.84,360.0,603.84,1.0,,0,3539.7
L0004274,INV-2024-002098,INV,,20240417,202404,73,8,878,1,OM,OMR,0.3845,1,2400.0,0.0,2400.0,0.0,2400.0,1320.0,1080.0,1.0,,0,922.8
L0004275,INV-2024-002098,INV,,20240417,202404,73,8,878,1,OM,OMR,0.3845,1,2400.0,0.0194,2400.0,46.55,2353.45,1320.0,1033.45,1.0,,0,904.9
L0004308,INV-2024-002120,INV,,20240417,202404,76,8,885,7,OM,OMR,0.3845,4,1200.0,0.0764,4800.0,366.71,4433.29,1440.0,2993.29,1.0,,0,1704.6
L0004313,INV-2024-002123,INV,,20240417,202404,76,8,950,10,OM,OMR,0.3845,1,3000.0,0.1264,3000.0,379.19,2620.81,900.0,1720.81,1.25,,0,1007.7
L0004314,INV-2024-002123,INV,,20240417,202404,76,8,950,1,OM,OMR,0.3845,1,2400.0,0.0485,2400.0,116.41,2283.59,1320.0,963.59,1.0,,0,878.04
L0030740,CN-2024-00001,CN,INV-2024-000056,20240417,202404,19,2,192,3,EG,EGP,47.9404,-1,3600.0,0.0317,-3600.0,-114.12,-3485.88,-1620.0,-1865.88,1.0,78.0,0,-167114.48
L0030749,CN-2024-00007,CN,INV-2024-000291,20240417,202404,54,5,595,7,SA,SAR,3.75,-2,1200.0,0.0605,-2400.0,-145.2,-2254.8,-720.0,-1534.8,1.0,106.0,0,-8455.5
L0030750,CN-2024-00007,CN,INV-2024-000291,20240417,202404,54,5,595,10,SA,SAR,3.75,-1,3000.0,0.0871,-3000.0,-261.3,-2738.7,-900.0,-1838.7,1.25,106.0,0,-10270.12
L0030805,CN-2024-00040,CN,INV-2024-001904,20240417,202404,49,5,699,5,SA,SAR,3.75,-2,1800.0,0.0694,-3600.0,-249.84,-3350.16,-1440.0,-1910.16,1.0,16.0,0,-12563.1
L0003325,INV-2024-001626,INV,,20240418,202404,15,1,10,9,EG,EGP,47.9404,1,6000.0,0.1046,6000.0,627.6,5372.4,2100.0,3272.4,1.25,,0,257555.0
L0003326,INV-2024-001626,INV,,20240418,202404,15,1,10,1,EG,EGP,47.9404,1,2400.0,0.1006,2400.0,241.44,2158.56,1320.0,838.56,1.0,,0,103482.23
L0003327,INV-2024-001626,INV,,20240418,202404,15,1,10,1,EG,EGP,47.9404,1,2400.0,0.1147,2400.0,275.28,2124.72,1320.0,804.72,1.0,,0,101859.93
L0003328,INV-2024-001626,INV,,20240418,202404,15,1,10,12,EG,EGP,47.9404,1,4800.0,0.079,4800.0,379.2,4420.8,2160.0,2260.8,1.25,,0,211934.92
L0003561,INV-2024-001758,INV,,20240418,202404,28,2,128,20,EG,EGP,47.9404,2,1500.0,0.0532,3000.0,159.6,2840.4,1500.0,1340.4,1.0,,0,136169.91
L0003593,INV-2024-001775,INV,,20240418,202404,30,3,368,18,EG,EGP,47.9404,4,800.0,0.1791,3200.0,573.12,2626.88,1760.0,866.88,1.0,,0,125933.68
L0003594,INV-2024-001775,INV,,20240418,202404,30,3,368,1,EG,EGP,47.9404,1,2400.0,0.1403,2400.0,336.72,2063.28,1320.0,743.28,1.0,,0,98914.47
L0003651,INV-2024-001799,INV,,20240418,202404,33,3,337,18,EG,EGP,47.9404,6,800.0,0.1634,4800.0,784.32,4015.68,2640.0,1375.68,1.0,,0,192513.31
L0003652,INV-2024-001799,INV,,20240418,202404,33,3,337,3,EG,EGP,47.9404,2,3600.0,0.2099,7200.0,1511.28,5688.72,3240.0,2448.72,1.0,,0,272719.51
L0003672,INV-2024-001809,INV,,20240418,202404,34,3,332,16,EG,EGP,47.9404,1,2200.0,0.1512,2200.0,332.64,1867.36,1760.0,107.36,1.0,,0,89521.99
L0003684,INV-2024-001817,INV,,20240418,202404,36,4,416,18,SA,SAR,3.75,19,800.0,0.0739,15200.0,1123.28,14076.72,8360.0,5716.72,1.0,,0,52787.7
L0003685,INV-2024-001817,INV,,20240418,202404,36,4,416,1,SA,SAR,3.75,6,2400.0,0.0851,14400.0,1225.44,13174.56,7920.0,5254.56,1.0,,0,49404.6
L0003686,INV-2024-001817,INV,,20240418,202404,36,4,416,11,SA,SAR,3.75,1,18000.0,0.0867,18000.0,1560.6,16439.4,7200.0,9239.4,1.25,,0,61647.75
L0003687,INV-2024-001817,INV,,20240418,202404,36,4,416,1,SA,SAR,3.75,2,2400.0,0.0708,4800.0,339.84,4460.16,2640.0,1820.16,1.0,,0,16725.6
L0003692,INV-2024-001820,INV,,20240418,202404,37,4,441,12,SA,SAR,3.75,2,4800.0,0.1377,9600.0,1321.92,8278.08,4320.0,3958.08,1.25,,0,31042.8
L0003693,INV-2024-001820,INV,,20240418,202404,37,4,441,7,SA,SAR,3.75,12,1200.0,0.1222,14400.0,1759.68,12640.32,4320.0,8320.32,1.0,,0,47401.2
L0003694,INV-2024-001820,INV,,20240418,202404,37,4,441,7,SA,SAR,3.75,1,1200.0,0.1211,1200.0,145.32,1054.68,360.0,694.68,1.0,,0,3955.05
L0003729,INV-2024-001833,INV,,20240418,202404,39,4,405,13,SA,SAR,3.75,1,12000.0,0.0851,12000.0,1021.2,10978.8,5040.0,5938.8,1.25,,0,41170.5
L0003730,INV-2024-001833,INV,,20240418,202404,39,4,405,5,SA,SAR,3.75,14,1800.0,0.0539,25200.0,1358.28,23841.72,10080.0,13761.72,1.0,,0,89406.45
L0003864,INV-2024-001901,INV,,20240418,202404,49,5,458,3,SA,SAR,3.75,1,3600.0,0.0584,3600.0,210.24,3389.76,1620.0,1769.76,1.0,,0,12711.6
L0004212,INV-2024-002068,INV,,20240418,202404,69,7,781,10,AE,AED,3.6725,1,3000.0,0.1628,3000.0,488.4,2511.6,900.0,1611.6,1.25,,0,9223.85
L0004213,INV-2024-002068,INV,,20240418,202404,69,7,781,3,AE,AED,3.6725,1,3600.0,0.1801,3600.0,648.36,2951.64,1620.0,1331.64,1.0,,0,10839.9
L0004264,INV-2024-002092,INV,,20240418,202404,73,8,860,7,OM,OMR,0.3845,1,1200.0,0.0343,1200.0,41.17,1158.83,360.0,798.83,1.0,,0,445.57
L0004265,INV-2024-002092,INV,,20240418,202404,73,8,860,5,OM,OMR,0.3845,1,1800.0,0.0304,1800.0,54.72,1745.28,720.0,1025.28,1.0,,0,671.06
L0004266,INV-2024-002092,INV,,20240418,202404,73,8,860,7,OM,OMR,0.3845,1,1200.0,0.0,1200.0,0.0,1200.0,360.0,840.0,1.0,,0,461.4
L0004322,INV-2024-002129,INV,,20240418,202404,77,8,834,3,OM,OMR,0.3845,1,3600.0,0.0355,3600.0,127.8,3472.2,1620.0,1852.2,1.0,,0,1335.06
L0004323,INV-2024-002130,INV,,20240418,202404,77,8,860,17,OM,OMR,0.3845,8,449.99,0.0428,3599.9,154.07,3445.83,2700.0,745.83,1.0,,0,1324.92
L0004324,INV-2024-002131,INV,,20240418,202404,77,8,867,1,OM,OMR,0.3845,1,2400.0,0.0406,2400.0,97.45,2302.55,1320.0,982.55,1.0,,0,885.33
L0004325,INV-2024-002132,INV,,20240418,202404,77,8,916,1,OM,OMR,0.3845,1,2400.0,0.0324,2400.0,77.76,2322.24,1320.0,1002.24,1.0,,0,892.9
L0004326,INV-2024-002132,INV,,20240418,202404,77,8,916,3,OM,OMR,0.3845,2,3600.0,0.0449,7200.0,323.28,6876.72,3240.0,3636.72,1.0,,0,2644.1
L0004327,INV-2024-002132,INV,,20240418,202404,77,8,916,1,OM,OMR,0.3845,1,2400.0,0.0689,2400.0,165.36,2234.64,1320.0,914.64,1.0,,0,859.22
L0004335,INV-2024-002137,INV,,20240418,202404,77,8,851,1,OM,OMR,0.3845,1,2400.0,0.033,2400.0,79.19,2320.81,1320.0,1000.81,1.0,,0,892.35
L0004336,INV-2024-002137,INV,,20240418,202404,77,8,851,1,OM,OMR,0.3845,1,2400.0,0.0684,2400.0,164.16,2235.84,1320.0,915.84,1.0,,0,859.68
L0003248,INV-2024-001597,INV,,20240419,202404,10,1,17,14,EG,EGP,47.9404,2,9600.0,0.1159,19200.0,2225.28,16974.72,9600.0,7374.72,1.25,,0,813774.87
L0003249,INV-2024-001597,INV,,20240419,202404,10,1,17,12,EG,EGP,47.9404,1,4800.0,0.1289,4800.0,618.72,4181.28,2160.0,2021.28,1.25,,0,200452.24
L0003267,INV-2024-001603,INV,,20240419,202404,10,1,38,12,EG,EGP,47.9404,1,4800.0,0.126,4800.0,604.8,4195.2,2160.0,2035.2,1.25,,0,201119.57
L0003268,INV-2024-001603,INV,,20240419,202404,10,1,38,12,EG,EGP,47.9404,1,4800.0,0.1372,4800.0,658.56,4141.44,2160.0,1981.44,1.25,,0,198542.29
L0003336,INV-2024-001629,INV,,20240419,202404,16,1,45,1,EG,EGP,47.9404,1,2400.0,0.0993,2400.0,238.32,2161.68,1320.0,841.68,1.0,,0,103631.8
L0003337,INV-2024-001629,INV,,20240419,202404,16,1,45,12,EG,EGP,47.9404,1,4800.0,0.0573,4800.0,275.04,4524.96,2160.0,2364.96,1.25,,0,216928.39
L0003338,INV-2024-001629,INV,,20240419,202404,16,1,45,10,EG,EGP,47.9404,1,3000.0,0.0504,3000.0,151.2,2848.8,900.0,1948.8,1.25,,0,136572.61
L0003339,INV-2024-001629,INV,,20240419,202404,16,1,45,10,EG,EGP,47.9404,1,3000.0,0.1326,3000.0,397.8,2602.2,900.0,1702.2,1.25,,0,124750.51
L0003340,INV-2024-001629,INV,,20240419,202404,16,1,45,1,EG,EGP,47.9404,1,2400.0,0.0996,2400.0,239.04,2160.96,1320.0,840.96,1.0,,0,103597.29
L0003365,INV-2024-001639,INV,,20240419,202404,17,1,68,12,EG,EGP,47.9404,1,4800.0,0.0931,4800.0,446.88,4353.12,2160.0,2193.12,1.25,,0,208690.31
L0003366,INV-2024-001639,INV,,20240419,202404,17,1,68,12,EG,EGP,47.9404,1,4800.0,0.0452,4800.0,216.96,4583.04,2160.0,2423.04,1.25,,0,219712.77
L0003379,INV-2024-001650,INV,,20240419,202404,18,2,224,17,EG,EGP,47.9404,4,450.0,0.0,1800.0,0.0,1800.0,1350.0,450.0,1.0,,0,86292.72
L0003380,INV-2024-001650,INV,,20240419,202404,18,2,224,1,EG,EGP,47.9404,1,2400.0,0.0191,2400.0,45.84,2354.16,1320.0,1034.16,1.0,,0,112859.37
L0003410,INV-2024-001668,INV,,20240419,202404,19,2,229,8,EG,EGP,47.9404,1,1500.0,0.059,1500.0,88.5,1411.5,1050.0,361.5,1.0,,0,67667.87
L0003411,INV-2024-001668,INV,,20240419,202404,19,2,229,10,EG,EGP,47.9404,1,3000.0,0.022,3000.0,66.0,2934.0,900.0,2034.0,1.25,,0,140657.13
L0003452,INV-2024-001693,INV,,20240419,202404,22,2,286,1,EG,EGP,47.9404,1,2400.0,0.0383,2400.0,91.92,2308.08,1320.0,988.08,1.0,,0,110650.28
L0003453,INV-2024-001693,INV,,20240419,202404,22,2,286,10,EG,EGP,47.9404,1,3000.0,0.042,3000.0,126.0,2874.0,900.0,1974.0,1.25,,0,137780.71
L0003616,INV-2024-001784,INV,,20240419,202404,30,3,341,16,EG,EGP,47.9404,2,2200.0,0.1529,4400.0,672.76,3727.24,3520.0,207.24,1.0,,0,178685.38
L0003617,INV-2024-001784,INV,,20240419,202404,30,3,341,7,EG,EGP,47.9404,1,1200.0,0.1447,1200.0,173.64,1026.36,360.0,666.36,1.0,,0,49204.11
L0003736,INV-2024-001836,INV,,20240419,202404,40,4,418,7,SA,USD,1.0,8,1200.0,0.1582,9600.0,1518.72,8081.28,2880.0,5201.28,1.0,,0,8081.28
L0003737,INV-2024-001836,INV,,20240419,202404,40,4,418,10,SA,USD,1.0,4,3000.0,0.1069,12000.0,1282.8,10717.2,3600.0,7117.2,1.25,,0,10717.2
L0003836,INV-2024-001886,INV,,20240419,202404,47,5,650,5,SA,SAR,3.75,4,1800.0,0.0907,7200.0,653.04,6546.96,2880.0,3666.96,1.0,,0,24551.1
L0003837,INV-2024-001886,INV,,20240419,202404,47,5,650,17,SA,SAR,3.75,1,450.0,0.1114,450.0,50.13,399.87,337.5,62.37,1.0,,0,1499.51
L0003857,INV-2024-001897,INV,,20240419,202404,49,5,485,7,SA,SAR,3.75,7,1200.0,0.1039,8400.0,872.76,7527.24,2520.0,5007.24,1.0,,0,28227.15
L0003900,INV-2024-001921,INV,,20240419,202404,51,5,568,3,SA,SAR,3.75,2,3600.0,0.066,7200.0,475.2,6724.8,3240.0,3484.8,1.0,,0,25218.0
L0003901,INV-2024-001921,INV,,20240419,202404,51,5,568,18,SA,SAR,3.75,3,800.0,0.0475,2400.0,114.0,2286.0,1320.0,966.0,1.0,,0,8572.5
L0003959,INV-2024-001952,INV,,20240419,202404,53,5,670,1,SA,SAR,3.75,1,2400.0,0.1266,2400.0,303.84,2096.16,1320.0,776.16,1.0,,0,7860.6
L0003960,INV-2024-001952,INV,,20240419,202404,53,5,670,7,SA,SAR,3.75,2,1200.0,0.0857,2400.0,205.68,2194.32,720.0,1474.32,1.0,,0,8228.7
L0003994,INV-2024-001972,INV,,20240419,202404,54,5,635,1,SA,SAR,3.75,1,2400.0,0.0533,2400.0,127.92,2272.08,1320.0,952.08,1.0,,0,8520.3
L0003995,INV-2024-001972,INV,,20240419,202404,54,5,635,16,SA,SAR,3.75,1,2200.0,0.0721,2200.0,158.62,2041.38,1760.0,281.38,1.0,,0,7655.17
L0004055,INV-2024-001999,INV,,20240419,202404,58,6,708,1,AE,AED,3.6725,1,2400.0,0.1359,2400.0,326.16,2073.84,1320.0,753.84,1.0,,0,7616.18
L0004056,INV-2024-001999,INV,,20240419,202404,58,6,708,16,AE,AED,3.6725,1,2200.0,0.0893,2200.0,196.46,2003.54,1760.0,243.54,1.0,,0,7358.0
L0004057,INV-2024-001999,INV,,20240419,202404,58,6,708,12,AE,AED,3.6725,1,4800.0,0.1103,4800.0,529.44,4270.56,2160.0,2110.56,1.25,,0,15683.63
L0004058,INV-2024-001999,INV,,20240419,202404,58,6,708,1,AE,AED,3.6725,2,2400.0,0.1098,4800.0,527.04,4272.96,2640.0,1632.96,1.0,,0,15692.45
L0004077,INV-2024-002007,INV,,20240419,202404,59,6,775,9,AE,AED,3.6725,6,6000.0,0.1651,36000.0,5943.6,30056.4,12600.0,17456.4,1.25,,0,110382.13
L0004078,INV-2024-002007,INV,,20240419,202404,59,6,775,12,AE,AED,3.6725,1,4800.0,0.136,4800.0,652.8,4147.2,2160.0,1987.2,1.25,,0,15230.59
L0004103,INV-2024-002020,INV,,20240419,202404,61,6,734,1,AE,AED,3.6725,1,2400.0,0.0641,2400.0,153.84,2246.16,1320.0,926.16,1.0,,0,8249.02
L0004104,INV-2024-002020,INV,,20240419,202404,61,6,734,14,AE,AED,3.6725,2,9600.0,0.076,19200.0,1459.2,17740.8,9600.0,8140.8,1.25,,0,65153.09
L0004105,INV-2024-002020,INV,,20240419,202404,61,6,734,8,AE,AED,3.6725,4,1500.0,0.0603,6000.0,361.8,5638.2,4200.0,1438.2,1.0,,0,20706.29
L0004106,INV-2024-002020,INV,,20240419,202404,61,6,734,12,AE,AED,3.6725,1,4800.0,0.0565,4800.0,271.2,4528.8,2160.0,2368.8,1.25,,0,16632.02
L0004139,INV-2024-002036,INV,,20240419,202404,65,7,798,7,AE,AED,3.6725,7,1200.0,0.1698,8400.0,1426.32,6973.68,2520.0,4453.68,1.0,,0,25610.84
L0004200,INV-2024-002064,INV,,20240419,202404,68,7,799,20,AE,AED,3.6725,2,1500.0,0.1984,3000.0,595.2,2404.8,1500.0,904.8,1.0,,0,8831.63
L0004201,INV-2024-002064,INV,,20240419,202404,68,7,799,16,AE,AED,3.6725,4,2200.0,0.1828,8800.0,1608.64,7191.36,7040.0,151.36,1.0,,0,26410.27
L0004202,INV-2024-002064,INV,,20240419,202404,68,7,799,16,AE,AED,3.6725,2,2200.0,0.198,4400.0,871.2,3528.8,3520.0,8.8,1.0,,0,12959.52
L0004291,INV-2024-002109,INV,,20240419,202404,74,8,926,1,OM,OMR,0.3845,1,2400.0,0.0535,2400.0,128.4,2271.6,1320.0,951.6,1.0,,0,873.43
L0004292,INV-2024-002109,INV,,20240419,202404,74,8,926,8,OM,OMR,0.3845,2,1500.0,0.029,3000.0,87.0,2913.0,2100.0,813.0,1.0,,0,1120.05
L0003255,INV-2024-001599,INV,,20240420,202404,10,1,43,7,EG,EGP,47.9404,3,1200.0,0.1251,3600.0,450.36,3149.64,1080.0,2069.64,1.0,,0,150995.0
L0003256,INV-2024-001599,INV,,20240420,202404,10,1,43,12,EG,EGP,47.9404,1,4800.0,0.1258,4800.0,603.84,4196.16,2160.0,2036.16,1.25,,0,201165.59
L0003276,INV-2024-001607,INV,,20240420,202404,11,1,53,1,EG,EGP,47.9404,1,2400.0,0.1014,2400.0,243.36,2156.64,1320.0,836.64,1.0,,0,103390.18
L0003277,INV-2024-001607,INV,,20240420,202404,11,1,53,5,EG,EGP,47.9404,1,1800.0,0.0612,1800.0,110.16,1689.84,720.0,969.84,1.0,,0,81011.61
L0003278,INV-2024-001607,INV,,20240420,202404,11,1,53,9,EG,EGP,47.9404,1,6000.0,0.0939,6000.0,563.4,5436.6,2100.0,3336.6,1.25,,0,260632.78
L0003375,INV-2024-001648,INV,,20240420,202404,18,2,72,10,EG,EGP,47.9404,1,3000.0,0.0267,3000.0,80.1,2919.9,900.0,2019.9,1.25,,0,139981.17
L0003376,INV-2024-001648,INV,,20240420,202404,18,2,72,8,EG,EGP,47.9404,1,1500.0,0.0,1500.0,0.0,1500.0,1050.0,450.0,1.0,,0,71910.6
L0003416,INV-2024-001672,INV,,20240420,202404,20,2,169,1,EG,EGP,47.9404,1,2400.0,0.0355,2400.0,85.2,2314.8,1320.0,994.8,1.0,,0,110972.44
L0003417,INV-2024-001672,INV,,20240420,202404,20,2,169,17,EG,EGP,47.9404,3,450.0,0.0672,1350.0,90.72,1259.28,1012.5,246.78,1.0,,0,60370.39
L0003426,INV-2024-001678,INV,,20240420,202404,20,2,310,15,EG,EGP,47.9404,2,1100.0,0.0809,2200.0,177.98,2022.02,1716.0,306.02,1.0,,0,96936.45
L0003427,INV-2024-001678,INV,,20240420,202404,20,2,310,18,EG,EGP,47.9404,1,800.0,0.0676,800.0,54.08,745.92,440.0,305.92,1.0,,0,35759.7
L0003510,INV-2024-001726,INV,,20240420,202404,25,2,306,7,EG,EGP,47.9404,3,1200.0,0.05,3600.0,180.0,3420.0,1080.0,2340.0,1.0,,0,163956.17
L0003544,INV-2024-001748,INV,,20240420,202404,27,2,85,10,EG,EGP,47.9404,1,3000.0,0.0269,3000.0,80.7,2919.3,900.0,2019.3,1.25,,0,139952.41
L0003545,INV-2024-001748,INV,,20240420,202404,27,2,85,5,EG,EGP,47.9404,1,1800.0,0.0177,1800.0,31.86,1768.14,720.0,1048.14,1.0,,0,84765.34
L0003564,INV-2024-001761,INV,,20240420,202404,28,2,268,7,EG,EGP,47.9404,1,1200.0,0.0605,1200.0,72.6,1127.4,360.0,767.4,1.0,,0,54048.01
L0003565,INV-2024-001761,INV,,20240420,202404,28,2,268,15,EG,EGP,47.9404,1,1100.0,0.029,1100.0,31.9,1068.1,858.0,210.1,1.0,,0,51205.14
L0003566,INV-2024-001761,INV,,20240420,202404,28,2,268,7,EG,EGP,47.9404,1,1200.0,0.0546,1200.0,65.52,1134.48,360.0,774.48,1.0,,0,54387.42
L0003703,INV-2024-001823,INV,,20240420,202404,37,4,433,1,SA,SAR,3.75,1,2400.0,0.137,2400.0,328.8,2071.2,1320.0,751.2,1.0,,0,7767.0
L0003704,INV-2024-001823,INV,,20240420,202404,37,4,433,12,SA,SAR,3.75,1,4800.0,0.136,4800.0,652.8,4147.2,2160.0,1987.2,1.25,,0,15552.0
L0003705,INV-2024-001823,INV,,20240420,202404,37,4,433,19,SA,SAR,3.75,1,5500.0,0.1177,5500.0,647.35,4852.65,2475.0,2377.65,1.0,,0,18197.44
L0003706,INV-2024-001823,INV,,20240420,202404,37,4,433,7,SA,SAR,3.75,1,1200.0,0.1119,1200.0,134.28,1065.72,360.0,705.72,1.0,,0,3996.45
L0003777,INV-2024-001853,INV,,20240420,202404,44,4,399,7,SA,SAR,3.75,18,1200.0,0.1593,21600.0,3440.88,18159.12,6480.0,11679.12,1.0,,0,68096.7
L0003778,INV-2024-001853,INV,,20240420,202404,44,4,399,11,SA,SAR,3.75,1,18000.0,0.1318,18000.0,2372.4,15627.6,7200.0,8427.6,1.25,,0,58603.5
L0003779,INV-2024-001853,INV,,20240420,202404,44,4,399,7,SA,SAR,3.75,1,1200.0,0.1643,1200.0,197.16,1002.84,360.0,642.84,1.0,,0,3760.65
L0003863,INV-2024-001900,INV,,20240420,202404,49,5,561,5,SA,SAR,3.75,2,1800.0,0.062,3600.0,223.2,3376.8,1440.0,1936.8,1.0,,0,12663.0
L0003942,INV-2024-001943,INV,,20240420,202404,52,5,644,10,SA,SAR,3.75,1,3000.0,0.0361,3000.0,108.3,2891.7,900.0,1991.7,1.25,,0,10843.88
L0003943,INV-2024-001943,INV,,20240420,202404,52,5,644,7,SA,SAR,3.75,1,1200.0,0.0821,1200.0,98.52,1101.48,360.0,741.48,1.0,,0,4130.55
L0003979,INV-2024-001963,INV,,20240420,202404,53,5,545,15,SA,SAR,3.75,1,1100.0,0.0632,1100.0,69.52,1030.48,858.0,172.48,1.0,,0,3864.3
L0003980,INV-2024-001963,INV,,20240420,202404,53,5,545,1,SA,SAR,3.75,1,2400.0,0.1198,2400.0,287.52,2112.48,1320.0,792.48,1.0,,0,7921.8
L0004170,INV-2024-002050,INV,,20240420,202404,66,7,803,8,AE,AED,3.6725,1,1500.0,0.1856,1500.0,278.4,1221.6,1050.0,171.6,1.0,,0,4486.33
L0004171,INV-2024-002050,INV,,20240420,202404,66,7,803,12,AE,AED,3.6725,1,4800.0,0.1745,4800.0,837.6,3962.4,2160.0,1802.4,1.25,,0,14551.91
L0004172,INV-2024-002050,INV,,20240420,202404,66,7,803,7,AE,AED,3.6725,2,1200.0,0.1844,2400.0,442.56,1957.44,720.0,1237.44,1.0,,0,7188.7
L0004234,INV-2024-002079,INV,,20240420,202404,70,7,803,10,AE,AED,3.6725,3,3000.0,0.1485,9000.0,1336.5,7663.5,2700.0,4963.5,1.25,,0,28144.2
L0004272,INV-2024-002097,INV,,20240420,202404,73,8,897,1,OM,OMR,0.3845,1,2400.0,0.0107,2400.0,25.67,2374.33,1320.0,1054.33,1.0,,0,912.93
L0004273,INV-2024-002097,INV,,20240420,202404,73,8,897,17,OM,OMR,0.3845,3,449.99,0.0472,1349.96,63.72,1286.24,1012.5,273.74,1.0,,0,494.56
L0004279,INV-2024-002101,INV,,20240420,202404,74,8,824,7,OM,OMR,0.3845,5,1200.0,0.0521,6000.0,312.59,5687.41,1800.0,3887.41,1.0,,0,2186.81
L0004297,INV-2024-002113,INV,,20240420,202404,75,8,908,1,OM,OMR,0.3845,1,2400.0,0.0935,2400.0,224.4,2175.6,1320.0,855.6,1.0,,0,836.52
L0004298,INV-2024-002113,INV,,20240420,202404,75,8,908,17,OM,OMR,0.3845,1,449.99,0.0435,449.99,19.59,430.4,337.5,92.9,1.0,,0,165.49
L0004299,INV-2024-002113,INV,,20240420,202404,75,8,908,1,OM,OMR,0.3845,1,2400.0,0.0662,2400.0,158.88,2241.12,1320.0,921.12,1.0,,0,861.71
L0004300,INV-2024-002114,INV,,20240420,202404,75,8,847,7,OM,OMR,0.3845,3,1200.0,0.0649,3600.0,233.63,3366.37,1080.0,2286.37,1.0,,0,1294.37
L0003466,INV-2024-001701,INV,,20240421,202404,23,2,313,5,EG,EGP,47.9404,2,1800.0,0.1105,3600.0,397.8,3202.2,1440.0,1762.2,1.0,,0,153514.75
L0003519,INV-2024-001733,INV,,20240421,202404,26,2,154,17,EG,EGP,47.9404,6,450.0,0.1147,2700.0,309.69,2390.31,2025.0,365.31,1.0,,0,114592.42
L0003520,INV-2024-001734,INV,,20240421,202404,26,2,286,1,EG,EGP,47.9404,1,2400.0,0.1116,2400.0,267.84,2132.16,1320.0,812.16,1.0,,0,102216.6
L0003521,INV-2024-001734,INV,,20240421,202404,26,2,286,10,EG,EGP,47.9404,1,3000.0,0.0907,3000.0,272.1,2727.9,900.0,1827.9,1.25,,0,130776.62
L0003691,INV-2024-001819,INV,,20240421,202404,36,4,423,10,SA,SAR,3.75,10,3000.0,0.1002,30000.0,3006.0,26994.0,9000.0,17994.0,1.25,,0,101227.5
L0003386,INV-2024-001653,INV,,20240422,202404,18,2,216,1,EG,EGP,47.9404,1,2400.0,0.01,2400.0,24.0,2376.0,1320.0,1056.0,1.0,,0,113906.39
L0003449,INV-2024-001692,INV,,20240422,202404,22,2,290,7,EG,EGP,47.9404,1,1200.0,0.0161,1200.0,19.32,1180.68,360.0,820.68,1.0,,0,56602.27
L0003450,INV-2024-001692,INV,,20240422,202404,22,2,290,7,EG,EGP,47.9404,1,1200.0,0.0054,1200.0,6.48,1193.52,360.0,833.52,1.0,,0,57217.83
L0003451,INV-2024-001692,INV,,20240422,202404,22,2,290,7,EG,EGP,47.9404,1,1200.0,0.0379,1200.0,45.48,1154.52,360.0,794.52,1.0,,0,55348.15
L0003468,INV-2024-001703,INV,,20240422,202404,23,2,304,12,EG,EGP,47.9404,1,4800.0,0.0849,4800.0,407.52,4392.48,2160.0,2232.48,1.25,,0,210577.25
L0003547,INV-2024-001750,INV,,20240422,202404,28,2,317,3,EG,EGP,47.9404,1,3600.0,0.0508,3600.0,182.88,3417.12,1620.0,1797.12,1.0,,0,163818.1
L0003595,INV-2024-001776,INV,,20240422,202404,30,3,364,10,EG,EGP,47.9404,2,3000.0,0.1604,6000.0,962.4,5037.6,1800.0,3237.6,1.25,,0,241504.56
