line_id,document_no,doc_type,original_document_no,document_date,rep_code,customer_code,country,sku,quantity,unit_list_price_local,discount_pct,net_amount_local,currency,exported_at
L0010483,INV-2024-005085,INV,,2024-10-23,REP-024,CUST-00340,Egypt,CN-FIB-100,1.0,116791.2,0.2009,93327.85,EGP,2026-01-05 06:00:00
L0003277,INV-2024-001607,INV,,2024-04-20,REP-003,CUST-00053,Egypt,CL-IAAS-S,1.0,86292.72,0.0612,81011.61,EGP,2026-01-05 06:00:00
L0030802,CN-2024-00037,CN,INV-2024-001799,2024-09-04,REP-025,CUST-00337,Egypt,CN-SDWAN,-2.0,173652.84,0.2099,-274406.22,EGP,2026-01-05 06:00:00
L0003279,INV-2024-001608,INV,,2024-04-13,REP-003,CUST-00020,Egypt,CY-EDR,4.0,143821.2,0.0849,526443.12,EGP,2026-01-05 06:00:00
L0009219,INV-2024-004487,INV,,2024-09-10,REP-020,CUST-00133,Egypt,CN-FIB-100,1.0,115768.56,0.0492,110072.75,EGP,2026-01-05 06:00:00
L0028244,INV-2025-013701,INV,,2025-11-05,REP-046,CUST-00510,Saudi Arabia,CN-SDWAN,1.0,13500.0,0.0663,12604.95,SAR,2026-01-05 06:00:00
L0031283,CN-2025-00309,CN,INV-2025-011707,2025-11-06,REP-086,CUST-00799,UAE,CN-FIB-100,-1.0,8814.0,0.1956,-7089.98,AED,2026-01-05 06:00:00
L0019036,INV-2025-009228,INV,,2025-05-17,REP-004,CUST-00065,Egypt,CY-FW,1.0,299583.0,0.032,289996.34,EGP,2026-01-05 06:00:00
L0015383,INV-2025-007415,INV,,2025-02-10,REP-003,CUST-00015,Egypt,PS-IMPL,1.0,39290.16,0.0698,36547.71,EGP,2026-01-05 06:00:00
L0025515,INV-2025-012353,INV,,2025-09-26,REP-060,CUST-00792,UAE,MS-HELP,1.0,17628.0,0.2644,12967.16,AED,2026-01-05 06:00:00
L0006015,INV-2024-002969,INV,,2024-06-07,REP-028,CUST-00412,Saudi Arabia,CL-IAAS-S,8.0,6750.0,0.0636,50565.6,SAR,2026-01-05 06:00:00
L0021833,INV-2025-010606,INV,,2025-06-29,REP-074,CUST-00940,Oman,DV-AP,1.0,173.02,0.0572,163.12,OMR,2026-01-05 06:00:00
L0028488,INV-2025-013802,INV,,2025-11-23,REP-094,CUST-00725,UAE,PS-IMPL,32.0,2938.0,0.1174,82978.52,AED,2026-01-05 06:00:00
L0021202,INV-2025-010287,INV,,30/06/2025,REP-038,CUST-00518,Saudi Arabia,CL-BKP,1.0,4500.0,0.0568,4244.4,SAR,2026-01-05 06:00:00
L0005021,INV-2024-002468,INV,,2024-05-28,REP-040,CUST-00704,Saudi Arabia,CL-IAAS-S,4.0,6750.0,0.0,27000.0,SAR,2026-01-05 06:00:00
L0000217,INV-2024-000102,INV,,2024-01-14,REP-016,CUST-00322,EGY,CN-FIB-100,1.0,74160.0,0.1005,66706.92,EGP,2026-01-05 06:00:00
L0017007,INV-2025-008236,INV,,2025-03-27,REP-027,CUST-00333,Egypt,DV-AP,2.0,22027.0,0.1705,36542.79,EGP,2026-01-05 06:00:00
L0025984,INV-2025-012580,INV,,2025-10-05,REP-082,CUST-00065,Egypt,CY-EDR,1.0,148681.8,0.1081,132609.3,EGP,2026-01-05 06:00:00
L0007887,INV-2024-003840,INV,,2024-07-05,REP-068,CUST-00951,Oman,CN-FIB-100,1.0,922.8,0.0678,860.23,OMR,2026-01-05 06:00:00
L0018500,INV-2025-008966,INV,,2025-04-10,REP-043,CUST-00616,Saudi Arabia,MS-HELP,1.0,18000.0,0.0668,16797.6,SAR,2026-01-05 06:00:00
L0001799,INV-2024-000893,INV,,2024-02-07,REP-050,CUST-00719,UAE,CY-FW,1.0,22035.0,0.1011,19807.26,AED,2026-01-05 06:00:00
L0025462,INV-2025-012332,INV,,2025-09-13,REP-072,CUST-00752,UAE,MS-HELP,1.0,17628.0,0.0896,16048.53,AED,2026-01-05 06:00:00
L0021161,INV-2025-010267,INV,,2025-06-26,REP-075,CUST-00436,Saudi Arabia,CL-PROD,3.0,5625.0,0.1506,14333.62,SAR,2026-01-05 06:00:00
L0006405,INV-2024-003161,INV,,2024-06-23,REP-049,CUST-00743,UAE,CN-SDWAN,9.0,13221.0,0.1049,106507.05,AED,2026-01-05 06:00:00
L0018039,INV-2025-008749,INV,,2025-04-12,REP-079,CUST-00305,Egypt,CL-BKP,1.0,58959.6,0.0392,56648.38,EGP,2026-01-05 06:00:00
L0019238,INV-2025-009317,INV,,2025-05-18,REP-015,CUST-00079,Egypt,CY-EDR,1.0,149791.5,0.0891,136445.08,EGP,2026-01-05 06:00:00
L0024734,INV-2025-012013,INV,,2025-09-10,REP-079,CUST-00233,Egypt,DV-RTR,1.0,55067.76,0.0561,51978.46,EGP,2026-01-05 06:00:00
L0021146,INV-2025-010263,INV,,2025-06-28,REP-075,CUST-00435,Saudi Arabia,CL-BKP,4.0,1200.0,0.1528,4066.56,USD,2026-01-05 06:00:00
L0011061,INV-2024-005342,INV,,30/10/2024,REP-058,CUST-00793,UAE,CL-IAAS-S,1.0,6610.5,0.1729,5467.54,AED,2026-01-05 06:00:00
L0002142,INV-2024-001049,INV,,2024-03-30,REP-002,CUST-00048,Egypt,CN-FIB-100,9.0,113791.92,0.1433,877369.84,EGP,2026-01-05 06:00:00
L0004322,INV-2024-002129,INV,,2024-04-18,REP-069,CUST-00834,Oman,CN-SDWAN,1.0,1384.2,0.0355,1335.06,OMR,2026-01-05 06:00:00
L0027467,INV-2025-013317,INV,,2025-11-16,REP-011,CUST-00192,Egypt, cn-fib-100,1.0,120345.84,0.0,120345.84,EGP,2026-01-05 06:00:00
L0003638,INV-2024-001793,INV,,2024-04-29,REP-023,CUST-00368,Egypt,CL-PROD,3.0,71910.6,0.1993,172736.45,EGP,2026-01-05 06:00:00
L0014379,INV-2025-006913,INV,,2025-01-27,REP-013,CUST-00217,Egypt,CL-BKP,1.0,59614.44,0.0319,57712.74,EGP,2026-01-05 06:00:00
L0011924,INV-2024-005742,INV,,2024-11-27,REP-075,CUST-00438,Saudi Arabia,CY-EDR,1.0,11250.0,0.1057,10060.88,SAR,2026-01-05 06:00:00
L0011016,INV-2024-005326,INV,,2024-10-11,REP-056,CUST-00773,UAE,CL-BKP,3.0,1200.0,0.0907,3273.48,USD,2026-01-05 06:00:00
L0018288,INV-2025-008854,INV,,2025-04-27,REP-034,CUST-00412,Saudi Arabia,CL-BKP,25.0,4500.0,0.1197,99033.75,SAR,2026-01-05 06:00:00
L0027474,INV-2025-013323,INV,,2025-11-28,REP-011,CUST-00157,Egypt,CL-BKP,1.0,60172.92,0.0528,56995.79,EGP,2026-01-05 06:00:00
L0021541,INV-2025-010476,INV,,2025-06-22,REP-051,CUST-00733,UAE,CY-EDR,8.0,11017.5,0.138,75976.68,AED,2026-01-05 06:00:00
L0027994,INV-2025-013575,INV,,2025-11-20,REP-037,CUST-00408,Saudi Arabia,CN-FIB-100,10.0,9000.0,0.1392,77472.0,SAR,2026-01-05 06:00:00
L0017315,INV-2025-008375,INV,,2025-03-21,REP-043,CUST-00513,Saudi,CY-EDR,1.0,11250.0,0.0658,10509.75,SAR,2026-01-05 06:00:00
L0008724,INV-2024-004245,INV,,2024-08-21,REP-061,CUST-00776,UAE,CL-IAAS-S,5.0,6610.5,0.1896,26785.75,AED,2026-01-05 06:00:00
L0011013,INV-2024-005326,INV,,2024-10-11,REP-056,CUST-00773,UAE,CL-BKP,1.0,1200.0,0.1189,1057.32,USD,2026-01-05 06:00:00
L0021424,INV-2025-010418,INV,,2025-06-24,REP-046,CUST-00570,Saudi Arabia,CL-PROD,3.0,5625.0,0.0711,15675.19,SAR,2026-01-05 06:00:00
L0016941,INV-2025-008206,INV,,2025-03-17,REP-022,CUST-00369,Egypt ,DV-SW48,4.0,107687.58,0.193,347615.51,EGP,2026-01-05 06:00:00
L0002674,INV-2024-001307,INV,,2024-03-27,REP-028,CUST-00383,saudi arabia,PS-TRN,5.0,5625.0,0.0737,26052.19,SAR,2026-01-05 06:00:00
L0018813,INV-2025-009109,INV,,2025-04-30,REP-063,CUST-00811,UAE,DV-SW48,1.0,8079.5,0.188,6560.55,AED,2026-01-05 06:00:00
L0029611,INV-2025-014373,INV,,2025-12-31,REP-032,CUST-00377,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.1202,7918.2,SAR,2026-01-05 06:00:00
L0013637,INV-2024-006587,INV,,2024-12-06,REP-076,CUST-00527,Saudi Arabia,DV-AP,6.0,1687.5,0.0374,9746.33,SAR,2026-01-05 06:00:00
L0004528,INV-2024-002210,INV,,2024-05-29,REP-011,CUST-00212,Egypt,CN-FIB-100,1.0,114923.28,0.0372,110648.13,EGP,2026-01-05 06:00:00
L0030159,INV-2025-014627,INV,,2025-12-27,REP-055,CUST-00720,UAE,DV-AP,39.0,1652.62,0.1056,57646.03,AED,2026-01-05 06:00:00
L0004416,INV-2024-002168,INV,,2024-05-06,REP-005,CUST-00012,Egypt,CN-FIB-100,2.0,114923.28,0.1274,200564.11,EGP,2026-01-05 06:00:00
L0016084,INV-2025-007765,INV,,2025-02-07,REP-043,CUST-00462,Saudi Arabia,CN-SDWAN,2.0,13500.0,0.0472,25725.6,SAR,2026-01-05 06:00:00
L0005778,INV-2024-002841,INV,,2024-06-02,REP-016,CUST-00224,Egypt,CN-FIB-100,1.0,115480.08,0.0978,104186.13,EGP,2026-01-05 06:00:00
L0025805,INV-2025-012507,INV,,2025-09-23,REP-084,CUST-00948,Oman,CN-FIB-100,1.0,922.8,0.0316,893.64,OMR,2026-01-05 06:00:00
L0023505,INV-2025-011431,INV,,2025-08-08,REP-078,CUST-00136,Egypt,DV-AP,2.0,22438.48,0.1161,39666.74,EGP,2026-01-05 06:00:00
L0011625,INV-2024-005621,INV,,2024-11-27,REP-021,CUST-00362,Egypt,DV-RTR,2.0,53144.52,0.2152,83415.64,EGP,2026-01-05 06:00:00
L0004571,INV-2024-002237,INV,,2024-05-29,REP-013,CUST-00304,Egypt,DV-AP,2.0,21548.12,0.0482,41019.0,EGP,2026-01-05 06:00:00
L0026884,INV-2025-013041,INV,,2025-10-19,REP-072,CUST-00749,UAE,CL-IAAS-L,2.0,27543.75,0.0794,50713.55,AED,2026-01-05 06:00:00
L0003330,INV-2024-001627,INV,,2024-04-10,REP-007,CUST-00004,Egypt,MS-HELP,1.0,230113.92,0.1285,200544.28,EGP,2026-01-05 06:00:00
L0010511,INV-2024-005097,INV,,2024-10-27,REP-025,CUST-00331,Egypt,PS-TRN,4.0,72994.5,0.1698,242400.14,EGP,2026-01-05 06:00:00
L0014669,INV-2025-007074,INV,,2025-01-28,REP-028,CUST-00437,Saudi Arabia,CY-EDR,3.0,11250.0,0.1156,29848.5,SAR,2026-01-05 06:00:00
L0027732,INV-2025-013471,INV,,2025-11-21,REP-023,CUST-00355,Egypt,DV-AP,1.0,22564.84,0.1868,18349.73,EGP,2026-01-05 06:00:00
L0020495,INV-2025-009954,INV,,2025-06-30,REP-006,CUST-00013,Egypt,DV-OLD-01,2.0,481028.16,0.1317,835353.5,EGP,2026-01-05 06:00:00
L0020973,INV-2025-010195,INV,,2025-06-04,REP-026,CUST-00359,Egypt,CY-EDR,1.0,150321.3,0.1933,121264.19,EGP,2026-01-05 06:00:00
L0011440,INV-2024-005513,INV,,2024-11-26,REP-009,CUST-00026,Egypt,CL-IAAS-S,2.0,86963.76,0.1091,154952.03,EGP,2026-01-05 06:00:00
L0001372,INV-2024-000677,INV,,2024-02-02,REP-024,CUST-00372,Egypt,CY-EDR,1.0,92700.0,0.2099,73242.27,EGP,2026-01-05 06:00:00
L0010526,INV-2024-005104,INV,,2024-10-08,REP-026,CUST-00343,Egypt,CN-SDWAN,1.0,175186.8,0.1948,141060.41,EGP,2026-01-05 06:00:00
L0008502,INV-2024-004158,INV,,2024-08-30,REP-044,CUST-00654,Saudi Arabia,CL-BKP,1.0,4500.0,0.0639,4212.45,SAR,2026-01-05 06:00:00
L0027547,INV-2025-013367,INV,,2025-11-27,REP-016,CUST-00117,Egypt,CL-BKP,1.0,60172.92,0.1082,53662.21,EGP,2026-01-05 06:00:00
L0011114,INV-2024-005366,INV,,2024-10-20,REP-061,CUST-00787,UAE,DV-RTR,11.0,4039.75,0.1878,36091.93,AED,2026-01-05 06:00:00
L0000169,INV-2024-000072,INV,,2024-01-17,REP-013,CUST-00103,Egypt,MS-HELP,1.0,148320.0,0.0448,141675.26,EGP,2026-01-05 06:00:00
L0028785,INV-2025-013951,INV,,2025-11-02,REP-074,CUST-00907,Sultanate of Oman,CL-IAAS-S,2.0,692.1,0.0638,1295.89,OMR,2026-01-05 06:00:00
L0005466,INV-2024-002692,INV,,2024-05-06,REP-067,CUST-00854,Oman,CN-FIB-100,1.0,922.8,0.0665,861.43,OMR,2026-01-05 06:00:00
L0019882,INV-2025-009653,INV,,2025-05-29,REP-046,CUST-00590,Saudi Arabia,PS-IMPL,4.0,3000.0,0.1031,10762.8,SAR,2026-01-05 06:00:00
L0006867,INV-2024-003362,INV,,2024-07-12,REP-004,CUST-00043,Egypt,PS-IMPL,3.0,38758.16,0.0472,110786.32,EGP,2026-01-05 06:00:00
L0010984,INV-2024-005313,INV,,2024-10-30,REP-055,CUST-00752,UAE,CL-IAAS-L,4.0,7500.0,0.0976,27072.0,USD,2026-01-05 06:00:00
L0026963,INV-2025-013071,INV,,2025-10-31,REP-057,CUST-00783,UAE,DV-SW48,1.0,8079.5,0.2361,6171.93,AED,2026-01-05 06:00:00
L0026177,INV-2025-012696,INV,,2025-10-07,REP-019,CUST-00269,Egypt, cl-bkp,2.0,59472.72,0.0212,116423.8,EGP,2026-01-05 06:00:00
L0004068,INV-2024-002003,INV,,2024-04-16,REP-051,CUST-00761,UAE,CN-FIB-100,1.0,8814.0,0.1484,7506.0,AED,2026-01-05 06:00:00
L0007481,INV-2024-003654,INV,,2024-07-30,REP-042,CUST-00534,Saudi Arabia,CL-BKP,1.0,4500.0,0.089,4099.5,SAR,2026-01-05 06:00:00
L0004277,INV-2024-002100,INV,,2024-04-28,REP-065,CUST-00857,Oman,CL-BKP,3.0,461.4,0.0072,1374.23,OMR,2026-01-05 06:00:00
L0018893,INV-2025-009152,INV,,2025-04-18,REP-067,CUST-00882,Oman,CL-BKP,1.0,461.4,0.0756,426.52,OMR,2026-01-05 06:00:00
L0004128,INV-2024-002031,INV,,2024-04-28,REP-056,CUST-00732,UAE,CL-IAAS-L,4.0,27543.75,0.1442,94287.76,AED,2026-01-05 06:00:00
L0012554,INV-2024-006044,INV,,2024-11-29,REP-066,CUST-00875,Oman,CL-PROD,1.0,576.75,0.0473,549.47,OMR,2026-01-05 06:00:00
L0027597,INV-2025-013394,INV,,2025-11-26,REP-018,CUST-00153,Egypt,CN-FIB-100,1.0,120345.84,0.1217,105699.75,EGP,2026-01-05 06:00:00
L0031286,CN-2025-00310,CN,INV-2025-011710,2025-12-19,REP-086,CUST-00778,UAE,CY-EDR,-1.0,11017.5,0.2096,-8708.23,AED,2026-01-05 06:00:00
L0030305,INV-2025-014679,INV,,24/12/2025,REP-094,CUST-00720,UAE,cl-bkp ,1.0,4407.0,0.1375,3801.04,AED,2026-01-05 06:00:00
L0002414,INV-2024-001176,INV,,2024-03-28,REP-016,CUST-00196,Egypt,CN-FIB-100,1.0,113791.92,0.1093,101354.46,EGP,2026-01-05 06:00:00
L0030280,INV-2025-014668,INV,,2025-12-29,REP-073,CUST-00751,UAE,CL-BKP,2.0,1200.0,0.0923,2178.48,USD,2026-01-05 06:00:00
L0018869,INV-2025-009139,INV,,2025-04-15,REP-065,CUST-00843,Oman,CL-BKP,1.0,461.4,0.0124,455.68,OMR,2026-01-05 06:00:00
L0009033,INV-2024-004381,INV,,2024-09-30,REP-010,CUST-00224,Egypt,CY-EDR,1.0,144710.7,0.0202,141787.54,EGP,2026-01-05 06:00:00
L0026945,INV-2025-013065,INV,,2025-10-29,REP-091,CUST-00738,UAE, ms-help,1.0,17628.0,0.1233,15454.47,AED,2026-01-05 06:00:00
L0024477,INV-2025-011864,INV,,2025-09-20,REP-011,CUST-00212,Egypt,CL-BKP,1.0,60073.92,0.0323,58133.53,EGP,2026-01-05 06:00:00
L0015411,INV-2025-007426,INV,,2025-02-26,REP-005,CUST-00045,Egypt,PS-IMPL,9.0,39290.16,0.2194,276029.09,EGP,2026-01-05 06:00:00
L0013751,INV-2024-006633,INV,,2024-12-25,REP-053,CUST-00748,UAE,CY-EDR,1.0,11017.5,0.0874,10054.57,AED,2026-01-05 06:00:00
L0009674,INV-2024-004706,INV,,2024-09-30,REP-046,CUST-00574,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0709,8361.9,SAR,2026-01-05 06:00:00
L0003747,INV-2024-001841,INV,,2024-04-04,REP-033,CUST-00386,Saudi Arabia,MS-HELP,1.0,18000.0,0.0441,17206.2,SAR,2026-01-05 06:00:00
L0029066,INV-2025-014088,INV,,2025-12-29,REP-011,CUST-00295,Egypt,CL-BKP,1.0,60544.44,0.0463,57741.23,XXX,2026-01-05 06:00:00
L0006808,INV-2024-003342,INV,,2024-07-19,REP-001,CUST-00021,Egypt,DV-RTR,2.0,53292.47,0.1158,94242.4,EGP,2026-01-05 06:00:00
L0022937,INV-2025-011133,INV,,2025-07-22,REP-063,CUST-00779,UAE,CL-PROD,6.0,5508.75,0.2479,24858.79,AED,2026-01-05 06:00:00
L0029725,INV-2025-014407,INV,,2025-12-25,REP-070,CUST-00396,Saudi Arabia,CL-PROD,2.0,5625.0,0.1409,9664.88,SAR,2026-01-05 06:00:00
L0013717,INV-2024-006621,INV,,2024-12-10,REP-051,CUST-00716,UAE,CL-BKP,5.0,4407.0,0.1793,18084.12,AED,2026-01-05 06:00:00
L0025900,INV-2025-012549,INV,,2025-10-31,REP-005,CUST-00014,Egypt,DV-AP,4.0,22302.27,0.2049,70930.14,EGP,2026-01-05 06:00:00
L0031054,CN-2025-00177,CN,INV-2024-006422,2025-04-25,REP-037,CUST-00428,Saudi Arabia,CN-SDWAN,-1.0,13500.0,0.0955,-12210.75,SAR,2026-01-05 06:00:00
L0029408,INV-2025-014281,INV,,2025-12-07,REP-023,CUST-00332,Egypt,CL-BKP,1.0,60544.44,0.1854,49319.5,EGP,2026-01-05 06:00:00
L0017393,INV-2025-008422,INV,,2025-03-24,REP-047,CUST-00465,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0311,8720.1,SAR,2026-01-05 06:00:00
L0030086,INV-2025-014602,INV,,2025-12-29,REP-050,CUST-00730,UAE,CN-FIB-100,1.0,8814.0,0.1225,7734.28,AED,2026-01-05 06:00:00
L0014317,INV-2025-006877,INV,,2025-01-05,REP-009,CUST-00018,Egypt,CL-BKP,1.0,59614.44,0.1194,52496.48,EGP,2026-01-05 06:00:00
L0020302,INV-2025-009855,INV,,2025-05-17,REP-067,CUST-00874,Oman,CY-EDR,1.0,1153.5,0.0961,1042.65,OMR,2026-01-05 06:00:00
L0020925,INV-2025-010173,INV,,2025-06-29,REP-023,CUST-00373,Egypt,CL-BKP,1.0,60128.52,0.2322,46166.68,EGP,2026-01-05 06:00:00
L0008995,INV-2024-004367,INV,,2024-09-19,REP-007,CUST-00006,Egypt,CL-BKP,2.0,57884.28,0.1007,104110.67,EGP,2026-01-05 06:00:00
L0026967,INV-2025-013075,INV,,2025-10-18,REP-060,CUST-00791,UAE,CY-EDR,1.0,11017.5,0.2619,8132.02,AED,2026-01-05 06:00:00
L0022903,INV-2025-011118,INV,,2025-07-28,REP-060,CUST-00781,UAE,CN-MPLS,1.0,33052.5,0.224,25648.74,AED,2026-01-05 06:00:00
L0010441,INV-2024-005067,INV,,2024-10-12,REP-020,CUST-00237,Egypt,CY-EDR,1.0,145989.0,0.0187,143259.01,EGP,2026-01-05 06:00:00
L0022326,INV-2025-010861,INV,,2025-07-29,REP-023,CUST-00375,Egypt,DV-SW48,2.0,108957.2,0.1921,176053.04,EGP,2026-01-05 06:00:00
L0023537,INV-2025-011450,INV,,2025-08-30,REP-023,CUST-00374,Egypt,CY-EDR,1.0,149589.9,0.2224,116321.11,EGP,2026-01-05 06:00:00
L0017074,INV-2025-008258,INV,,2025-03-04,REP-032,CUST-00377,Saudi Arabia,MS-NOC,1.0,45000.0,0.1014,40437.0,SAR,2026-01-05 06:00:00
L0018421,INV-2025-008919,INV,,2025-04-27,REP-039,CUST-00547,Saudi Arabia,CN-SDWAN,1.0,13500.0,0.1099,12016.35,SAR,2026-01-05 06:00:00
L0023016,INV-2025-011171,INV,,2025-07-03,REP-065,CUST-00918,Oman,CN-FIB-100,1.0,922.8,0.0,922.8,OMR,2026-01-05 06:00:00
L0006489,INV-2024-003189,INV,,2024-06-19,REP-054,CUST-00773,UAE,CN-FIB-100,2.0,8814.0,0.0915,16015.04,AED,2026-01-05 06:00:00
L0016309,INV-2025-007871,INV,,2025-02-18,REP-055,CUST-00724,UAE,DV-SW48,1.0,8079.5,0.0812,7423.44,AED,2026-01-05 06:00:00
L0014227,INV-2025-006847,INV,,2025-01-07,REP-005,CUST-00007,Egypt,CN-FIB-100,3.0,119228.88,0.1913,289261.19,EGP,2026-01-05 06:00:00
L0019446,INV-2025-009441,INV,,2025-05-28,REP-021,CUST-00360,Egypt,DV-SW48,2.0,109847.1,0.1859,178853.05,EGP,2026-01-05 06:00:00
L0014791,INV-2025-007115,INV,,2025-01-29,REP-037,CUST-00428,Saudi Arabia,MS-HELP,7.0,18000.0,0.1673,104920.2,SAR,2026-01-05 06:00:00
L0028230,INV-2025-013692,INV,,2025-11-27,REP-045,CUST-00657,KSA,CN-FIB-100,2.0,9000.0,0.104,16128.0,SAR,2026-01-05 06:00:00
L0010542,INV-2024-005114,INV,,2024-10-14,REP-027,CUST-00351,Egypt,CN-FIB-100,2.0,116791.2,0.225,181026.36,EGP,2026-01-05 06:00:00
L0017472,INV-2025-008456,INV,,2025-03-29,REP-051,CUST-00733,UAE,CY-FW,4.0,6000.0,0.1735,19836.0,USD,2026-01-05 06:00:00
L0019623,INV-2025-009521,INV,,2025-05-06,REP-034,CUST-00404,Saudi Arabia,CY-EDR,2.0,11250.0,0.1074,20083.5,SAR,2026-01-05 06:00:00
L0003378,INV-2024-001649,INV,,2024-04-16,REP-010,CUST-00246,Egypt,CN-FIB-100,1.0,115056.96,0.0324,111329.11,EGP,2026-01-05 06:00:00
L0011292,INV-2024-005460,INV,,2024-10-11,REP-074,CUST-00913,Oman,CL-BKP,1.0,461.4,0.0214,451.53,OMR,2026-01-05 06:00:00
L0022188,INV-2025-010778,INV,,2025-07-12,REP-015,CUST-00174,Egypt,DV-AP,5.0,22286.7,0.0945,100903.03,EGP,2026-01-05 06:00:00
L0022427,INV-2025-010907,INV,,2025-07-20,REP-031,CUST-00387,Saudi Arabia,MS-COLO,1.0,36000.0,0.0766,33242.4,SAR,2026-01-05 06:00:00
L0008045,INV-2024-003916,INV,,2024-08-31,REP-012,CUST-00272,Egypt,CL-BKP,3.0,57385.92,0.0911,156474.19,EGP,2026-01-05 06:00:00
L0008794,INV-2024-004278,INV,,2024-08-02,REP-065,CUST-00841,Oman,CL-BKP,3.0,461.4,0.0007,1383.23,OMR,2026-01-05 06:00:00
L0013220,INV-2024-006378,INV,,2024-12-16,REP-028,CUST-00431,Saudi Arabia,CY-FW,1.0,22500.0,0.0882,20515.5,SAR,2026-01-05 06:00:00
L0025877,INV-2025-012540,INV,,2025-10-23,REP-003,CUST-00038,Egypt,CL-BKP,1.0,59472.72,0.0731,55125.26,EGP,2026-01-05 06:00:00
L0012916,INV-2024-006212,INV,,2024-12-27,REP-015,CUST-00221,Egypt,CN-FIB-100,1.0,114633.36,0.1107,101943.45,EGP,2026-01-05 06:00:00
L0009806,INV-2024-004756,INV,,2024-09-26,REP-072,CUST-00766,UAE,PS-TRN,1.0,5508.75,0.0698,5124.24,AED,2026-01-05 06:00:00
L0023061,INV-2025-011196,INV,,2025-07-18,REP-067,CUST-00854,Oman,DV-AP,1.0,173.02,0.0651,161.76,OMR,2026-01-05 06:00:00
L0010973,INV-2024-005307,INV,,2024-10-27,REP-053,CUST-00754,UAE,CN-FIB-100,5.0,8814.0,0.1079,39314.85,AED,2026-01-05 06:00:00
L0015538,INV-2025-007488,INV,,2025-02-18,REP-013,CUST-00265,Egypt,CN-FIB-100,1.0,117870.48,0.0069,117057.17,EGP,2026-01-05 06:00:00
L0023020,INV-2025-011174,INV,,2025-07-04,REP-065,CUST-00890,Oman,DV-SW48,1.0,845.9,0.0168,831.69,OMR,2026-01-05 06:00:00
L0030779,CN-2024-00024,CN,INV-2024-000954,2024-02-29,REP-061,CUST-00788,UAE,CL-PROD,-6.0,5508.75,0.1447,-28269.8,AED,2026-01-05 06:00:00
L0008588,INV-2024-004194,INV,,2024-08-29,REP-050,CUST-00735,UAE,CY-EDR,1.0,11017.5,0.1371,9507.0,AED,2026-01-05 06:00:00
L0013302,INV-2024-006406,INV,,2024-12-28,REP-033,CUST-00412,saudi arabia,CL-PROD,8.0,5625.0,0.0542,42561.0,SAR,2026-01-05 06:00:00
L0022036,INV-2025-010706,INV,,2025-07-16,REP-006,CUST-00016,Egypt,CY-EDR,1.0,148578.0,0.112,131937.26,EGP,2026-01-05 06:00:00
L0002054,INV-2024-001001,INV,,2024-02-05,REP-066,CUST-00923,Oman,PS-TRN,1.0,576.75,0.057,543.88,OMR,2026-01-05 06:00:00
L0001606,INV-2024-000783,INV,,2024-02-28,REP-040,CUST-00500,Saudi Arabia,CY-EDR,1.0,11250.0,0.0576,10602.0,SAR,2026-01-05 06:00:00
L0014821,INV-2025-007127,INV,,2025-01-31,REP-070,CUST-00405,Saudi Arabia,MS-COLO,2.0,36000.0,0.1178,63518.4,SAR,2026-01-05 06:00:00
L0010944,INV-2024-005298,INV,,2024-10-18,REP-051,CUST-00711,UAE,CL-PROD,2.0,5508.75,0.1495,9370.38,AED,2026-01-05 06:00:00
L0015769,INV-2025-007614,INV,,2025-02-27,REP-023,CUST-00367,Egypt,CL-BKP,1.0,58935.24,0.1732,48727.66,EGP,2026-01-05 06:00:00
L0025011,INV-2025-012123,INV,,2025-09-16,REP-070,CUST-00429,Saudi Arabia,MS-HELP,1.0,18000.0,0.1324,15616.8,SAR,2026-01-05 06:00:00
L0028075,INV-2025-013606,INV,,2025-11-01,REP-038,CUST-00675,Saudi Arabia, cl-bkp,1.0,4500.0,0.1206,3957.3,SAR,2026-01-05 06:00:00
L0023186,INV-2025-011268,INV,,2025-08-06,REP-004,CUST-00044,Egypt,CY-EDR,1.0,149589.9,0.0719,138834.39,EGP,2026-01-05 06:00:00
L0025936,INV-2025-012563,INV,,2025-10-31,REP-007,CUST-00022,Egypt,CN-SDWAN,2.0,178418.16,0.1521,302561.52,EGP,2026-01-05 06:00:00
L0011313,INV-2024-005467,INV,,2024-11-13,REP-001,CUST-00009,Egypt,CN-SDWAN,2.0,173927.52,0.0982,313695.68,EGP,2026-01-05 06:00:00
L0021506,INV-2025-010463,INV,,2025-06-03,REP-050,CUST-00751,UAE,CN-FIB-100,1.0,2400.0,0.1125,2130.0,USD,2026-01-05 06:00:00
L0007712,INV-2024-003755,INV,,2024-07-04,REP-058,CUST-00805,UAE,CL-PROD,4.0,5508.75,0.1756,18165.65,AED,2026-01-05 06:00:00
L0003145,INV-2024-001537,INV,,2024-03-31,REP-062,CUST-00791,UAE,DV-SW48,4.0,8079.5,0.0855,29554.81,AED,2026-01-05 06:00:00
L0019624,INV-2025-009521,INV,,2025-05-06,REP-034,CUST-00404,Saudi Arabia,MS-HELP,1.0,18000.0,0.0891,16396.2,SAR,2026-01-05 06:00:00
